Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
08/22/2016 19:30:51.129 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bdlx2	Information 	FeatureList {"Source": "Ecs", "FeatureName": "of2123d2f3tdkw0"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.130 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bcjel	Information 	Could not get stored Dogfood string	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.130 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bd9vd	Information 	In PopulateFeatureNameForFlight {"FeatureName": "Microsoft.Office.Experiment.PollingDuration", "Flight Name": "ofecgl4pfbgfif0"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.130 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bbpzt	Information 	CachedFlightsNumberLineInfo {"CachedFlightsNumberLineInfo": "preallocation=userbasedstrategy,muidflt250=ofcwsyd3mflud501,muidflt251=ofaqditzgub3ox01"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.130 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bekuu	Information 	Setting the callback for validation.	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.130 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	bdlx1	Information 	Could not retrieve flights from persistent cache	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.130 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Experiment Liblet	benmp	Information 	Creating Edge request {"RequestGUID": "BC6FB4EC-36DE-5A47-B441-B339DC965178"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.130 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Rules Engine	ib6oq	Information 		4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.137 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	TimerScope	ian13	Information 	{"_originalTraceTime": 2016-08-22T19:30:50Z, "ID": "word.bootMainToActive", "Instance": 1, "Action": "Start"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.137 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	WLM	ib6vf	Information 	Registry Load Time {"_originalTraceTime": 2016-08-22T19:30:50Z, "Seconds": 0.009160, "Keys": 350, "Values": 2420}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.137 	com.microsoft.Word	0xb0197000	                        com.microsoft.Word	Performance Hang Detection	ibyng	Information 	Hang detection started. {"_originalTraceTime": 2016-08-22T19:30:51Z}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.138 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	merp.sqm.public	iam9v	Information 	Configuration {"DATAID_NUM_PROC":4,"LocaleCurrent":"en_US","DATAID_BUILD_REVISION":5,"DATAID_OS_MAJORVERSION":10,"DATAID_PROC_SPEED":2800,"DATAID_MEMORY":8192,"DATAID_OS_MINORVERSION":11,"DATAID_OFFICE_SKU_LANG":1033,"DATAID_OFFICE_UI_LANG":1033,"DATAID_APPMINORVER":22,"DATAID_APPVER":1,"LocalePreferred":"en","DATAID_APPVERDOT":160512,"DATAID_APPMAJORVER":15,"ProcessorID":7,"MachineKind":"iMac16,2","LocaleCountryCodeCurrent":"US"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.138 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	merp.sqm.public	iam9t	Information 	{"UserGuid":"1316927150-61553-5943-ec196e3ea5b79eb"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.138 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	merp.sqm.public	iam9u	Information 	{"MachineGuid":"1316927150-61553-5943-236196e3ea5b79eb"}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.139 	com.microsoft.Word	0xb06ab000	                        com.microsoft.Word	MbuInstrument	ib78a	Information 	Accessibility Settings {"IncreaseContrast": false, "DifferentiateWithoutColor": false, "ReduceTransparency": false, "UAZoomEnabled": false}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.151 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Memory Resource Usage	a5ia1	Information 	CurrentProcessWideMemoryUsage {"ScopeInstance": 3, "BytesUsedDelta": 1400832, "BytesUsedAtComplete": 61992960}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.151 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	Scope Summary	a5ia1	Information 	{"ScopeName": "Mso::Telemetry::RuleManager::LoadXmlRules", "StartTime": 2016-08-22T19:30:51Z, "DurationToCompleteInMilliseconds": 13, "DurationToCompleteInMillisecondsHighPrecision": 13.481641, "ScopeInstance": 3, "ScopeParentInstance": 0, "TopActivityInstance": 3, "Success": true}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.154 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	FirstRun Licensing	ibwde	Information 	Entering the MOLCFastCacheIsCurrent	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.157 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Proxy", "Url": "<Url is PII>", "AuthScheme": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.157 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityDocToServiceMapping	azr7p	Information 	[DocToServiceMapping] GetLiveIdServiceParams {"Message": "No service params for Url.", "Url": "<Url is PII>", "DomainOnly": false}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
08/22/2016 19:30:51.157 	com.microsoft.Word	0xb0081000	                        com.microsoft.Word	IdentityAuthenticationCredStore	ibzd0	Information 	[COfficeCredStore] GetAuthScheme {"Message": "AuthScheme for Url.", "Proxy": "Server", "Url": "<Url is PII>", "AuthScheme": 0}	4456ACF1-030B-4D72-979E-80541CD9CBD3 
